PHASE,LC_DETREND,MODEL_INIT
0.017415614798665047,-0.009549052454531193,-0.010357927531003952
0.01880454458296299,-0.010319697670638561,-0.010296345688402653
0.020193474367260933,-0.010403372347354889,-0.010227757506072521
0.021582404151558876,-0.011052287183701992,-0.010151437483727932
0.02297133393585682,-0.009788980707526207,-0.010066493414342403
0.024360263720154762,-0.009796693921089172,-0.009971809573471546
0.025749191641807556,-0.010314407758414745,-0.009865966625511646
0.0271381214261055,-0.009456987492740154,-0.00974712148308754
0.028527051210403442,-0.009994234889745712,-0.009612804278731346
0.029915980994701385,-0.010191898792982101,-0.009459580294787884
0.03130491077899933,-0.00987477507442236,-0.009282403625547886
0.03269384056329727,-0.008405582047998905,-0.009073179215192795
0.034082770347595215,-0.008963002823293209,-0.008816451765596867
0.03547170013189316,-0.007617661263793707,-0.008413276635110378
0.0368606299161911,-0.008897132240235806,-0.007659080903977156
0.038249559700489044,-0.007146804127842188,-0.00650238711386919
0.03963848948478699,-0.004187386948615313,-0.0049829729832708836
0.04102741926908493,-0.0034543678630143404,-0.0033405981957912445
0.042416349053382874,-0.0019914174918085337,-0.0018730057636275887
0.04380527883768082,-0.0007264022133313119,-0.0008296876330859959
0.04519420489668846,5.4432293836725876e-05,-0.0002395448536844924
0.046583134680986404,-0.0004216067318338901,-1.7794025552575476e-05
0.04797206446528435,0.0002748174301814288,0.0
0.04936099424958229,-0.0003125271759927273,0.0
0.050749924033880234,0.0004210615297779441,0.0
0.05213885381817818,1.5737436115159653e-05,0.0
0.05352778360247612,0.00023472875182051212,0.0
0.05491671338677406,-0.0002213238476542756,0.0
0.056305643171072006,-0.0007671825587749481,0.0
0.05769457295536995,-0.000527951109688729,0.0
0.05908350273966789,-0.0005690369871445,0.0
0.060472432523965836,-0.00044355838326737285,0.0
0.06186136230826378,-1.84815980901476e-05,0.0
0.06325028836727142,-0.00013001685147173703,0.0
0.06463921815156937,-0.0013346921186894178,0.0
0.06602814793586731,0.00032600932172499597,0.0
0.06741707772016525,0.0009125159704126418,0.0
0.0688060075044632,-0.0004339814477134496,0.0
0.07019493728876114,-0.0004554121696855873,0.0
0.07158386707305908,7.195556827355176e-05,0.0
0.07297279685735703,0.00021129960077814758,0.0
0.07436172664165497,0.0008772624423727393,0.0
0.07575065642595291,-0.0007641412084922194,0.0
0.07713958621025085,-9.189950651489198e-05,0.0
0.0785285159945488,0.00017266333452425897,0.0
0.07991744577884674,0.0002659298188518733,0.0
0.08130637556314468,9.31102258618921e-05,0.0
0.08269530534744263,-0.00023187119222711772,0.0
0.08408423513174057,-0.0005447850562632084,0.0
0.08547316491603851,-1.6975660400930792e-05,0.0
0.08686209470033646,0.0003348996688146144,0.0
0.0882510244846344,-0.00015626719687134027,0.0
0.08963995426893234,-0.0007470034179277718,0.0
0.09102888405323029,-0.00041544067789800465,0.0
0.09241780638694763,4.8711000999901444e-05,0.0
0.09380673617124557,-0.000906059518456459,0.0
0.09519566595554352,0.000380180892534554,0.0
0.09658459573984146,0.0001416655140928924,0.0
0.0979735255241394,-0.0007449287222698331,0.0
0.09936245530843735,0.0008184202597476542,0.0
0.10075138509273529,1.0953039236483164e-05,0.0
0.10214031487703323,-0.00012045821495121345,0.0
0.10352924466133118,-0.00039332034066319466,0.0
0.10491817444562912,0.0004960114601999521,0.0
0.10630710422992706,-0.00041984335985034704,0.0
0.107696034014225,0.0003214328899048269,0.0
0.10908496379852295,-2.537451837270055e-05,0.0
0.11047389358282089,0.0003095164429396391,0.0
0.11186282336711884,0.00015202855865936726,0.0
0.11325175315141678,-0.0004567209689412266,0.0
0.11464068293571472,0.0002911599294748157,0.0
0.11602961272001266,0.0004469398991204798,0.0
0.11741854250431061,-0.0001875549933174625,0.0
0.11880746483802795,-0.00022643242846243083,0.0
0.1201963946223259,-0.0008006367716006935,0.0
0.12158532440662384,0.00027665935340337455,0.0
0.12297425419092178,-0.00047620816621929407,0.0
0.12436318397521973,5.933925058343448e-05,0.0
0.12575212121009827,7.170281605795026e-05,0.0
0.1271410435438156,0.0003010409709531814,0.0
0.12852998077869415,0.0004062645311933011,0.0
0.1299189031124115,-0.0004546290438156575,0.0
0.13130782544612885,0.0003415063547436148,0.0
0.13269676268100739,0.0003146649687550962,0.0
0.13408568501472473,0.00041425699600949883,0.0
0.13547462224960327,0.00026220729341730475,0.0
0.13686354458332062,-1.5303061445592903e-05,0.0
0.13825248181819916,0.0007351175881922245,0.0
0.1396414041519165,-0.00015657610492780805,0.0
0.14103034138679504,0.0005404001567512751,0.0
0.1424192637205124,0.00042212914559058845,0.0
0.14380820095539093,0.00010553983884165064,0.0
0.14519712328910828,-3.856997500406578e-05,0.0
0.14658606052398682,0.0001652606442803517,0.0
0.14797498285770416,0.000349656940670684,0.0
0.1493639200925827,-5.183171197131742e-06,0.0
0.15075284242630005,0.0018477377016097307,0.0
0.1521417796611786,0.0008480764226987958,0.0
0.15353070199489594,0.00029949002782814205,0.0
0.15491962432861328,-4.155164333496941e-06,0.0
0.15630856156349182,0.00025734497467055917,0.0
0.15769748389720917,-0.00039404453127644956,0.0
0.1590864211320877,0.0004951768205501139,0.0
0.16047534346580505,-7.381714226539771e-07,0.0
0.1618642807006836,-6.007284173392691e-05,0.0
0.16325320303440094,-0.0005615089903585613,0.0
0.16464214026927948,-0.00025550866848789155,0.0
0.16603106260299683,-5.907633385504596e-05,0.0
0.16741999983787537,-0.0003865161561407149,0.0
0.1688089221715927,-0.00034600001526996493,0.0
0.17019785940647125,0.0006861934089101851,0.0
0.1715867817401886,0.0009937104769051075,0.0
0.17297570407390594,-0.00033041590359061956,0.0
0.17436464130878448,0.000145716592669487,0.0
0.17575356364250183,-0.0006158743053674698,0.0
0.17714250087738037,0.00013432548439595848,0.0
0.17853142321109772,0.0009280316298827529,0.0
0.17992036044597626,3.322185148135759e-05,0.0
0.1813092827796936,-0.00020077929366379976,0.0
0.18269822001457214,0.0003632921143434942,0.0
0.1840871423482895,0.00030718883499503136,0.0
0.18547607958316803,0.0003609556588344276,0.0
0.18686500191688538,-0.00028557528275996447,0.0
0.18825393915176392,9.070524538401514e-05,0.0
0.18964286148548126,0.0007565662381239235,0.0
0.1910317987203598,6.495254638139158e-05,0.0
0.19242072105407715,0.0012099039740860462,0.0
0.1938096433877945,-0.0002163182507501915,0.0
0.19519858062267303,0.00018153268320020288,0.0
0.19658750295639038,-8.757508476264775e-05,0.0
0.19797644019126892,0.0013827293878421187,0.0
0.19936536252498627,0.0012801582925021648,0.0
0.2007542997598648,0.0009515329147689044,0.0
0.20214322209358215,-0.0003503538900986314,0.0
0.2035321593284607,0.0003383586590643972,0.0
0.20492108166217804,0.0001319527655141428,0.0
0.20631001889705658,-0.0006058973376639187,0.0
0.20769894123077393,-0.0005744558293372393,0.0
0.20908786356449127,-0.00023363252694252878,0.0
0.2104768007993698,-0.0009581215563230217,0.0
0.21186572313308716,-0.00016960524953901768,0.0
0.2132546603679657,6.138923345133662e-05,0.0
0.21464358270168304,0.00013801344903185964,0.0
0.21603251993656158,-0.0004967107670381665,0.0
0.21742144227027893,-0.0012702272506430745,0.0
0.21881037950515747,-0.0001062753945006989,0.0
0.22019930183887482,0.0006656853365711868,0.0
0.22158823907375336,0.00048657169099897146,0.0
0.2229771614074707,-0.00040542782517150044,0.0
0.22436608374118805,0.0002517964458093047,0.0
0.2257550209760666,0.00047484051901847124,0.0
0.22714394330978394,7.64588185120374e-05,0.0
0.22853288054466248,-0.00032703278702683747,0.0
0.22992180287837982,-0.00020671186211984605,0.0
0.23131074011325836,0.00011386553524062037,0.0
0.2326996624469757,0.000904228538274765,0.0
0.23408859968185425,0.00036635305150412023,0.0
0.2354775220155716,-0.0003636570763774216,0.0
0.23686645925045013,-0.0006243422394618392,0.0
0.23825538158416748,8.201989840017632e-05,0.0
0.23964430391788483,0.0001234194205608219,0.0
0.24103324115276337,0.00029842983349226415,0.0
0.2424221634864807,0.0005786488763988018,0.0
0.24381110072135925,9.565324580762535e-05,0.0
0.2452000230550766,0.0011401519877836108,0.0
0.24658896028995514,0.0011353950249031186,0.0
0.24797788262367249,-0.0002882874687202275,0.0
0.24936681985855103,-0.0009442280861549079,0.0
0.25075575709342957,0.00025973329320549965,0.0
0.2521446645259857,-0.00014110819029156119,0.0
0.25353360176086426,0.000203306510229595,0.0
0.2549225389957428,0.0010364333866164088,0.0
0.25631144642829895,0.00045593493268825114,0.0
0.2577003836631775,0.0002473385538905859,0.0
0.25908932089805603,-0.0005675730644725263,0.0
0.26047825813293457,0.0004866191011387855,0.0
0.2618671655654907,0.0006955498247407377,0.0
0.26325610280036926,0.0001951074955286458,0.0
0.2646450400352478,0.000960414472501725,0.0
0.26603397727012634,-5.8239362260792404e-05,0.0
0.2674228847026825,0.0008560478454455733,0.0
0.26881182193756104,0.00046017536078579724,0.0
0.2702007591724396,9.522110485704616e-05,0.0
0.2715896666049957,-7.934456516522914e-05,0.0
0.27297860383987427,0.00019107064872514457,0.0
0.2743675410747528,-0.00016299549315590411,0.0
0.27575647830963135,-0.00014953278878238052,0.0
0.2771453857421875,-0.0003820908023044467,0.0
0.27853432297706604,7.670473860343918e-05,0.0
0.2799232602119446,0.0004479310300666839,0.0
0.28131216764450073,0.0002459599927533418,0.0
0.2827011048793793,0.001040328643284738,0.0
0.2840900421142578,0.0001753869728418067,0.0
0.28547897934913635,0.000514705665409565,0.0
0.2868678867816925,0.0006274281186051667,0.0
0.28825682401657104,-0.000152161592268385,0.0
0.2896457612514496,0.00039132777601480484,0.0
0.2910346984863281,0.0002732776338234544,0.0
0.2924236059188843,0.0008207520586438477,0.0
0.2938125431537628,0.0005758223123848438,0.0
0.29520148038864136,-0.00044879427878186107,0.0
0.2965903878211975,0.001264176913537085,0.0
0.29797932505607605,0.0011748364195227623,0.0
0.2993682622909546,0.0001475697208661586,0.0
0.30075719952583313,-0.0009589801775291562,0.0
0.3021461069583893,0.0010483809746801853,0.0
0.3035350441932678,-7.772345998091623e-05,0.0
0.30492398142814636,9.099289309233427e-05,0.0
0.3063128888607025,0.0006460766308009624,0.0
0.30770182609558105,0.000695426540914923,0.0
0.3090907633304596,0.0003022041928488761,0.0
0.31047970056533813,-0.0004327170317992568,0.0
0.3118686079978943,0.0006930287345312536,0.0
0.3132575452327728,0.0005374350002966821,0.0
0.31464648246765137,0.00042650540126487613,0.0
0.3160353899002075,7.736827683402225e-05,0.0
0.31742432713508606,0.0008323009824380279,0.0
0.3188132643699646,-0.000456776877399534,0.0
0.32020220160484314,-6.190870044520125e-05,0.0
0.3215911090373993,0.0003576869494281709,0.0
0.32298004627227783,-7.837922021280974e-05,0.0
0.32436898350715637,0.00030930439243093133,0.0
0.3257579207420349,-0.0003522439510561526,0.0
0.32714682817459106,-0.0014348322292789817,0.0
0.3285357654094696,0.000977417454123497,0.0
0.32992470264434814,0.00026197018451057374,0.0
0.3313136100769043,9.23528423300013e-05,0.0
0.33270254731178284,0.00025939117767848074,0.0
0.3340914845466614,0.0012988972011953592,0.0
0.3354804217815399,6.135875446489081e-05,0.0
0.33686932921409607,-0.00016711364150978625,0.0
0.3382582664489746,-0.00031475696596316993,0.0
0.33964720368385315,0.00020201024017296731,0.0
0.3410361111164093,5.6603144912514836e-05,0.0
0.34242504835128784,-0.00016513348964508623,0.0
0.3438139855861664,0.0008495275396853685,0.0
0.3452029228210449,0.0004058144404552877,0.0
0.3465918302536011,-0.00046038691652938724,0.0
0.3479807674884796,0.00031845286139287055,0.0
0.34936970472335815,0.00032462767558172345,0.0
0.3507586121559143,0.00026715866988524795,0.0
0.35214754939079285,-0.00021064707834739238,0.0
0.3535364866256714,0.0006674216128885746,0.0
0.3549254238605499,-0.0006671501905657351,0.0
0.3563143312931061,-0.00012960360618308187,0.0
0.3577032685279846,-0.0004170414758846164,0.0
0.35909220576286316,0.0001290780637646094,0.0
0.3604811131954193,-0.00023521366529166698,0.0
0.36187005043029785,0.0003497944853734225,0.0
0.3632589876651764,0.00029580917907878757,0.0
0.36464792490005493,-0.00039091543294489384,0.0
0.3660368323326111,-0.0004154379712417722,0.0
0.3674257695674896,-0.0003957916342187673,0.0
0.36881470680236816,0.00035913632018491626,0.0
0.3702036142349243,-5.204419358051382e-05,0.0
0.37159255146980286,-0.0003120688779745251,0.0
0.3729814887046814,0.001331115374341607,0.0
0.37437042593955994,-0.00028370798099786043,0.0
0.3757593333721161,-0.0001462411310058087,0.0
0.37714827060699463,-4.21217737311963e-05,0.0
0.37853720784187317,-0.00038819381734356284,0.0
0.3799261152744293,-0.00044443600927479565,0.0
0.38131505250930786,-0.00037885401980020106,0.0
0.3827039897441864,0.00043784771696664393,0.0
0.38409292697906494,0.00010116156045114622,0.0
0.3854818344116211,0.000263333524344489,0.0
0.38687077164649963,0.0005514457589015365,0.0
0.3882597088813782,-0.00034751035855151713,0.0
0.3896486163139343,-0.0002748891129158437,0.0
0.39103755354881287,0.0005273479619063437,0.0
0.3924264907836914,-0.00030436101951636374,0.0
0.39381542801856995,8.494778739986941e-05,0.0
0.3952043354511261,7.861510675866157e-05,0.0
0.39659327268600464,0.0007551930611953139,0.0
0.3979822099208832,0.0005478113307617605,0.0
0.39937111735343933,-0.00036508782068267465,0.0
0.40076005458831787,-0.0005628330400213599,0.0
0.4021489918231964,0.00056696857791394,0.0
0.40353792905807495,0.0006445059552788734,0.0
0.4049268364906311,0.00035102604306302965,0.0
0.40631577372550964,0.001120629021897912,0.0
0.4077047109603882,-4.9553931603441015e-05,0.0
0.40909361839294434,-0.0002690523106139153,0.0
0.4104825556278229,-0.0002946790773421526,0.0
0.4118714928627014,2.225506068498362e-05,0.0
0.41326043009757996,9.686051635071635e-05,0.0
0.4146493375301361,0.0009477965068072081,0.0
0.41603827476501465,0.0006098957383073866,0.0
0.4174272119998932,-0.0004588897863868624,0.0
0.41881611943244934,0.0006935781566426158,0.0
0.4202050566673279,-7.643598655704409e-05,0.0
0.4215939939022064,0.0004131673485971987,0.0
0.42298293113708496,0.00048261447227559984,0.0
0.4243718385696411,0.0002644110063556582,0.0
0.42576077580451965,-0.0007757439743727446,0.0
0.4271497130393982,7.195860962383449e-05,0.0
0.42853862047195435,-0.0006334585486911237,0.0
0.4299275577068329,0.0002495791995897889,0.0
0.4313164949417114,-0.0010252230567857623,0.0
0.43270543217658997,-5.151327059138566e-06,0.0
0.4340943396091461,-0.0007098747882992029,0.0
0.43548327684402466,-0.00022803214960731566,0.0
0.4368722140789032,-0.00048289544065482914,0.0
0.43826112151145935,-0.0003782239800784737,0.0
0.4396500587463379,-0.0003015997644979507,0.0
